,Date,Quarter,Year,Market_id,AveragePrice,Total_vol,Small_vol,Large_vol,XLarge_vol,Type
313,12/20/2015,Q4,2015,13,1.1,250436.24,110507.5,42663.06,45459.85,conventional
314,12/13/2015,Q4,2015,13,1.05,275587.85,132206.07,38088.87,47788.47,conventional
315,12/6/2015,Q4,2015,13,0.98,339797.19,92957.56,78805.63,113791.21,conventional
316,12/25/2016,Q4,2016,13,1.06,319957.45,89825.0,59758.69,7121.96,conventional
317,12/18/2016,Q4,2016,13,1.05,298755.3,82536.6,85859.26,10805.16,conventional
318,12/11/2016,Q4,2016,13,0.95,333109.65,135589.71,44003.6,5245.09,conventional
319,12/4/2016,Q4,2016,13,0.81,545216.52,156549.99,173437.9,22752.47,conventional
320,12/31/2017,Q4,2017,13,0.84,467584.3,146333.69,91027.9,25276.56,conventional
321,12/24/2017,Q4,2017,13,1.25,298146.18,50834.19,57335.28,15610.47,conventional
322,12/17/2017,Q4,2017,13,1.08,369196.72,60128.92,98625.18,32609.74,conventional
323,12/10/2017,Q4,2017,13,1.13,311949.95,89161.52,44929.63,10001.86,conventional
324,12/3/2017,Q4,2017,13,0.97,515907.0,101693.0,183341.0,36621.0,conventional
325,12/27/2015,Q4,2015,13,1.61,6834.42,1276.73,3370.14,0.0,organic
326,12/20/2015,Q4,2015,13,1.8,4973.92,1421.84,3078.38,0.0,organic
327,12/13/2015,Q4,2015,13,1.53,5677.68,1494.58,2748.69,0.0,organic
328,12/6/2015,Q4,2015,13,1.8,7059.51,1289.28,4788.95,0.0,organic
329,12/25/2016,Q4,2016,13,1.46,9541.46,1008.05,7376.5,0.0,organic
330,12/18/2016,Q4,2016,13,1.5,8350.41,835.32,5733.54,0.0,organic
331,12/11/2016,Q4,2016,13,0.89,16467.48,477.62,4371.87,0.0,organic
332,12/4/2016,Q4,2016,13,1.36,12252.47,529.77,4890.87,0.0,organic
333,12/31/2017,Q4,2017,13,1.05,32775.71,398.15,2116.14,0.0,organic
334,12/24/2017,Q4,2017,13,1.37,18289.06,389.59,2494.02,0.0,organic
335,12/17/2017,Q4,2017,13,1.41,17065.4,403.25,2548.98,0.0,organic
336,12/10/2017,Q4,2017,13,1.39,13710.63,435.76,2561.62,0.0,organic
337,12/3/2017,Q4,2017,13,1.39,12104.37,403.08,2628.08,0.0,organic
338,12/27/2015,Q4,2015,14,1.13,147713.85,2992.62,101109.84,5754.75,conventional
339,12/20/2015,Q4,2015,14,1.13,126262.26,2630.11,85259.91,3211.51,conventional
340,12/13/2015,Q4,2015,14,1.24,117645.69,3809.88,69582.68,3264.07,conventional
341,12/6/2015,Q4,2015,14,0.93,217174.66,4026.57,165454.45,15635.86,conventional
342,12/25/2016,Q4,2016,14,1.33,149348.88,1345.56,91323.33,3768.64,conventional
343,12/18/2016,Q4,2016,14,1.14,161136.65,908.23,109288.75,4631.16,conventional
344,12/11/2016,Q4,2016,14,1.2,128166.44,1044.89,60598.79,2268.01,conventional
345,12/4/2016,Q4,2016,14,0.92,263904.24,1092.97,189101.7,9125.63,conventional
346,12/31/2017,Q4,2017,14,1.09,202635.01,2522.84,103361.16,58453.24,conventional
347,12/24/2017,Q4,2017,14,1.64,130735.97,2190.4,59470.2,28289.38,conventional
348,12/17/2017,Q4,2017,14,1.25,162923.49,2042.43,74185.34,48181.44,conventional
349,12/10/2017,Q4,2017,14,1.61,107018.62,2211.54,52467.15,17501.9,conventional
350,12/3/2017,Q4,2017,14,0.99,301527.0,2268.0,182507.0,65476.0,conventional
351,12/27/2015,Q4,2015,14,1.67,2010.73,822.95,941.11,0.0,organic
352,12/20/2015,Q4,2015,14,1.66,1991.44,1015.15,816.29,0.0,organic
353,12/13/2015,Q4,2015,14,1.55,2093.11,1024.98,891.47,0.0,organic
354,12/6/2015,Q4,2015,14,1.64,1643.19,944.24,492.28,0.0,organic
355,12/25/2016,Q4,2016,14,2.04,1361.01,84.29,813.39,0.0,organic
356,12/18/2016,Q4,2016,14,2.11,1181.37,37.91,873.33,0.0,organic
357,12/11/2016,Q4,2016,14,1.97,1212.71,29.44,855.06,0.0,organic
358,12/4/2016,Q4,2016,14,1.32,4005.73,232.21,3063.52,0.0,organic
359,12/31/2017,Q4,2017,14,1.28,6792.67,9.88,770.79,0.0,organic
360,12/24/2017,Q4,2017,14,1.3,7774.3,32.77,1067.24,0.0,organic
361,12/17/2017,Q4,2017,14,1.28,6777.66,25.76,782.74,0.0,organic
362,12/10/2017,Q4,2017,14,1.29,6253.08,0.0,729.87,0.0,organic
363,12/3/2017,Q4,2017,14,1.31,6184.48,14.31,758.19,0.0,organic
364,12/27/2015,Q4,2015,15,1.16,173645.55,22694.58,98629.2,149.11,conventional
365,12/20/2015,Q4,2015,15,1.11,180186.23,24111.34,100758.01,158.29,conventional
366,12/13/2015,Q4,2015,15,1.14,187058.65,27053.78,107144.99,229.97,conventional
367,12/6/2015,Q4,2015,15,1.1,171195.76,25260.16,99013.86,118.19,conventional
368,12/25/2016,Q4,2016,15,1.45,186180.0,28999.77,97383.52,1529.57,conventional
369,12/18/2016,Q4,2016,15,1.21,210917.45,25826.37,133480.1,208.63,conventional
370,12/11/2016,Q4,2016,15,1.26,202600.72,27491.67,115422.37,112.85,conventional
371,12/4/2016,Q4,2016,15,1.4,172416.11,27161.44,93528.53,71.39,conventional
372,12/31/2017,Q4,2017,15,1.37,195897.4,35962.67,106173.46,56.99,conventional
373,12/24/2017,Q4,2017,15,1.37,217968.19,37343.09,115065.17,82.0,conventional
374,12/17/2017,Q4,2017,15,1.37,196746.0,35590.92,101937.4,71.96,conventional
375,12/10/2017,Q4,2017,15,1.13,274939.0,43089.18,163729.22,84.84,conventional
376,12/3/2017,Q4,2017,15,1.27,231977.0,39382.0,127730.0,91.0,conventional
377,12/27/2015,Q4,2015,15,1.45,5828.38,79.19,186.22,16.23,organic
378,12/20/2015,Q4,2015,15,2.09,2787.93,116.92,171.24,17.81,organic
379,12/13/2015,Q4,2015,15,2.0,4330.23,68.06,235.65,19.56,organic
380,12/6/2015,Q4,2015,15,1.3,4854.67,137.97,185.9,3.2,organic
381,12/25/2016,Q4,2016,15,1.81,8656.11,257.75,163.34,19.81,organic
382,12/18/2016,Q4,2016,15,1.82,6655.29,325.22,257.46,4.28,organic
383,12/11/2016,Q4,2016,15,1.91,6893.99,193.63,131.63,15.87,organic
384,12/4/2016,Q4,2016,15,2.01,5955.63,276.69,184.01,11.25,organic
385,12/31/2017,Q4,2017,15,1.45,18857.67,138.52,209.27,0.0,organic
386,12/24/2017,Q4,2017,15,1.46,19059.5,181.5,240.0,0.0,organic
387,12/17/2017,Q4,2017,15,1.46,16946.1,380.06,287.28,5.95,organic
388,12/10/2017,Q4,2017,15,1.41,20516.2,237.25,282.59,9.3,organic
389,12/3/2017,Q4,2017,15,1.46,18106.96,450.89,329.58,5.97,organic
390,12/27/2015,Q4,2015,16,1.27,243556.57,4427.27,194438.24,169.66,conventional
391,12/20/2015,Q4,2015,16,1.18,264155.74,4806.75,212205.34,184.96,conventional
392,12/13/2015,Q4,2015,16,1.24,238558.16,4439.86,186550.43,332.83,conventional
393,12/6/2015,Q4,2015,16,1.19,239945.42,4269.91,199395.25,192.36,conventional
394,12/25/2016,Q4,2016,16,1.49,238100.22,2977.57,178949.08,7914.45,conventional
395,12/18/2016,Q4,2016,16,1.22,304051.46,4769.87,256345.63,995.37,conventional
396,12/11/2016,Q4,2016,16,1.42,245721.9,3321.92,186954.78,2350.45,conventional
397,12/4/2016,Q4,2016,16,1.54,207482.67,3426.07,160247.2,591.16,conventional
398,12/31/2017,Q4,2017,16,1.42,245203.25,4805.09,183945.55,178.97,conventional
399,12/24/2017,Q4,2017,16,1.5,225990.67,5610.69,161963.18,198.18,conventional
400,12/17/2017,Q4,2017,16,1.44,228292.45,6271.96,160129.76,112.41,conventional
401,12/10/2017,Q4,2017,16,1.14,447122.29,18098.0,359319.53,162.16,conventional
402,12/3/2017,Q4,2017,16,1.55,231210.0,5716.0,166828.0,171.0,conventional
403,12/27/2015,Q4,2015,16,2.32,5526.5,88.59,3733.01,6.81,organic
404,12/20/2015,Q4,2015,16,2.24,3998.59,222.69,1874.44,230.89,organic
405,12/13/2015,Q4,2015,16,2.34,6923.91,75.32,2154.16,2410.25,organic
406,12/6/2015,Q4,2015,16,2.16,2739.09,192.25,2179.25,15.11,organic
407,12/25/2016,Q4,2016,16,2.41,8403.07,64.48,3552.13,13.72,organic
408,12/18/2016,Q4,2016,16,2.36,8155.56,152.23,3987.7,4.11,organic
409,12/11/2016,Q4,2016,16,2.54,7514.4,19.71,3180.04,10.97,organic
410,12/4/2016,Q4,2016,16,2.42,8036.44,103.64,3639.96,2.74,organic
411,12/31/2017,Q4,2017,16,1.9,15471.76,59.88,6811.37,0.0,organic
412,12/24/2017,Q4,2017,16,1.99,12641.31,448.53,3902.18,0.0,organic
413,12/17/2017,Q4,2017,16,1.93,12068.26,183.22,3070.56,0.0,organic
414,12/10/2017,Q4,2017,16,1.81,13690.78,77.91,3133.36,5.58,organic
415,12/3/2017,Q4,2017,16,1.83,14089.35,288.44,5155.12,1.39,organic
416,12/27/2015,Q4,2015,17,0.78,944506.54,389773.22,288003.62,126150.81,conventional
417,12/20/2015,Q4,2015,17,0.75,922355.67,382444.22,278067.11,127372.19,conventional
418,12/13/2015,Q4,2015,17,0.73,998752.95,412187.8,386865.21,81450.04,conventional
419,12/6/2015,Q4,2015,17,0.74,989676.85,368528.91,490805.0,7041.19,conventional
420,12/25/2016,Q4,2016,17,0.72,1126850.62,571303.56,238201.66,3257.69,conventional
421,12/18/2016,Q4,2016,17,0.63,1212933.22,576578.21,258779.48,2885.86,conventional
422,12/11/2016,Q4,2016,17,0.73,1015973.91,413907.52,275659.29,3480.07,conventional
423,12/4/2016,Q4,2016,17,0.71,1130895.62,592360.27,274633.9,4508.75,conventional
424,12/31/2017,Q4,2017,17,0.78,1391181.63,564063.25,209000.62,4194.25,conventional
425,12/24/2017,Q4,2017,17,0.99,1063384.61,486643.36,150511.24,3020.72,conventional
426,12/17/2017,Q4,2017,17,0.98,928716.6,429276.67,184347.17,2606.12,conventional
427,12/10/2017,Q4,2017,17,0.79,1266364.71,459265.36,294180.18,6828.23,conventional
428,12/3/2017,Q4,2017,17,0.77,1398400.0,540763.0,289729.0,7694.0,conventional
429,12/27/2015,Q4,2015,17,1.31,10598.3,4797.41,57.91,0.0,organic
430,12/20/2015,Q4,2015,17,1.27,9253.24,4463.03,88.26,0.0,organic
431,12/13/2015,Q4,2015,17,1.35,11494.89,4757.11,93.57,0.0,organic
432,12/6/2015,Q4,2015,17,1.49,8216.98,4787.28,85.7,0.0,organic
433,12/25/2016,Q4,2016,17,1.21,20826.21,10951.58,88.01,0.0,organic
434,12/18/2016,Q4,2016,17,1.0,23369.48,7508.82,48.87,0.0,organic
435,12/11/2016,Q4,2016,17,1.02,22650.75,6744.69,46.91,0.0,organic
436,12/4/2016,Q4,2016,17,1.0,23759.48,7476.0,37.13,0.0,organic
437,12/31/2017,Q4,2017,17,1.36,25590.34,9524.47,114.02,0.0,organic
438,12/24/2017,Q4,2017,17,1.55,26781.7,6743.83,136.22,0.0,organic
439,12/17/2017,Q4,2017,17,1.53,27626.41,6972.28,66.92,0.0,organic
440,12/10/2017,Q4,2017,17,1.51,26414.51,6333.93,118.99,0.0,organic
441,12/3/2017,Q4,2017,17,1.56,25457.57,7042.76,178.32,0.0,organic
442,12/27/2015,Q4,2015,18,1.04,123096.09,4647.28,69384.73,11206.4,conventional
443,12/20/2015,Q4,2015,18,1.1,116353.68,3702.2,67983.94,9327.71,conventional
444,12/13/2015,Q4,2015,18,1.03,125342.89,4904.51,69984.32,11398.44,conventional
445,12/6/2015,Q4,2015,18,0.92,145740.44,4067.0,89452.99,13570.12,conventional
446,12/25/2016,Q4,2016,18,1.13,135848.61,9560.82,59100.87,1962.89,conventional
447,12/18/2016,Q4,2016,18,1.19,122035.89,9114.0,56820.04,1973.93,conventional
448,12/11/2016,Q4,2016,18,1.17,133480.18,10029.3,61398.63,2771.39,conventional
449,12/4/2016,Q4,2016,18,1.18,144732.39,9441.16,70441.52,5143.87,conventional
450,12/31/2017,Q4,2017,18,0.96,205202.95,67904.72,57394.76,13768.33,conventional
451,12/24/2017,Q4,2017,18,1.3,148389.14,22248.67,58457.91,12103.69,conventional
452,12/17/2017,Q4,2017,18,1.26,143975.58,18371.92,58045.77,9259.69,conventional
453,12/10/2017,Q4,2017,18,1.26,167890.91,9368.9,83042.64,1754.24,conventional
454,12/3/2017,Q4,2017,18,1.25,182891.0,8806.0,103238.0,2338.0,conventional
455,12/27/2015,Q4,2015,18,1.49,1726.25,207.04,1052.49,0.0,organic
456,12/20/2015,Q4,2015,18,1.61,1601.29,289.63,1082.9,0.0,organic
457,12/13/2015,Q4,2015,18,1.35,2068.47,275.19,926.78,0.0,organic
458,12/6/2015,Q4,2015,18,1.31,2106.77,301.9,898.59,0.0,organic
459,12/25/2016,Q4,2016,18,1.62,2583.94,114.51,1052.73,0.0,organic
460,12/18/2016,Q4,2016,18,1.45,3202.84,110.89,1166.65,0.0,organic
461,12/11/2016,Q4,2016,18,1.09,6248.59,112.62,1368.33,0.0,organic
462,12/4/2016,Q4,2016,18,1.63,3346.65,143.41,1277.96,0.0,organic
463,12/31/2017,Q4,2017,18,1.45,9437.04,200.76,1231.56,0.0,organic
464,12/24/2017,Q4,2017,18,1.4,8639.49,184.79,1688.99,0.0,organic
465,12/17/2017,Q4,2017,18,1.38,8332.81,203.03,1370.79,0.0,organic
466,12/10/2017,Q4,2017,18,1.42,7090.03,119.59,1112.3,0.0,organic
467,12/3/2017,Q4,2017,18,1.42,8244.23,186.51,1155.5,0.0,organic
468,12/27/2015,Q4,2015,19,0.99,132982.84,91470.46,7688.79,514.7,conventional
469,12/20/2015,Q4,2015,19,1.19,95935.66,63053.15,6544.15,241.09,conventional
470,12/13/2015,Q4,2015,19,0.96,140036.16,100533.31,8913.72,199.12,conventional
471,12/6/2015,Q4,2015,19,1.19,93337.13,65041.02,7716.82,703.2,conventional
472,12/25/2016,Q4,2016,19,0.81,187804.02,70779.81,31213.64,208.24,conventional
473,12/18/2016,Q4,2016,19,0.84,162502.3,49886.69,27329.12,104.17,conventional
474,12/11/2016,Q4,2016,19,1.17,116052.47,33585.82,18098.36,126.93,conventional
475,12/4/2016,Q4,2016,19,0.89,206009.55,63726.26,35344.04,132.58,conventional
476,12/31/2017,Q4,2017,19,1.12,206562.78,115793.69,14230.19,277.37,conventional
477,12/24/2017,Q4,2017,19,1.38,127181.54,67108.8,8048.69,314.0,conventional
478,12/17/2017,Q4,2017,19,0.99,176847.28,98660.32,11261.09,288.18,conventional
479,12/10/2017,Q4,2017,19,1.01,181425.66,95942.65,11557.82,257.6,conventional
480,12/3/2017,Q4,2017,19,1.26,152697.0,87017.0,9779.0,273.0,conventional
481,12/27/2015,Q4,2015,19,1.82,1754.98,1154.87,45.01,28.43,organic
482,12/20/2015,Q4,2015,19,1.83,1742.99,1078.97,55.37,15.32,organic
483,12/13/2015,Q4,2015,19,1.9,1478.7,1132.66,42.17,10.54,organic
484,12/6/2015,Q4,2015,19,1.76,2080.56,1762.15,43.1,18.64,organic
485,12/25/2016,Q4,2016,19,1.27,3439.46,259.84,79.86,11.92,organic
486,12/18/2016,Q4,2016,19,1.27,2966.96,257.99,57.07,2.38,organic
487,12/11/2016,Q4,2016,19,1.34,4102.26,346.19,35.57,4.74,organic
488,12/4/2016,Q4,2016,19,1.35,3690.99,286.08,33.1,10.64,organic
489,12/31/2017,Q4,2017,19,1.65,2023.95,44.23,496.69,5.06,organic
490,12/24/2017,Q4,2017,19,1.87,3639.23,80.45,643.63,3.77,organic
491,12/17/2017,Q4,2017,19,1.61,2498.65,48.7,519.43,2.5,organic
492,12/10/2017,Q4,2017,19,1.59,2646.13,56.22,439.38,2.48,organic
493,12/3/2017,Q4,2017,19,1.8,2407.14,85.7,576.66,2.45,organic
494,12/27/2015,Q4,2015,20,0.83,292707.14,135799.94,93317.46,4977.64,conventional
495,12/20/2015,Q4,2015,20,0.96,232294.71,96355.05,77086.11,4749.61,conventional
496,12/13/2015,Q4,2015,20,0.95,216119.35,101042.61,68490.51,4942.71,conventional
497,12/6/2015,Q4,2015,20,0.89,244024.83,94777.64,107758.8,10794.34,conventional
498,12/25/2016,Q4,2016,20,0.82,292038.68,107317.8,43301.69,7606.75,conventional
499,12/18/2016,Q4,2016,20,0.81,297506.24,88443.43,49295.62,7072.79,conventional
500,12/11/2016,Q4,2016,20,0.83,339328.92,83682.89,55352.63,6832.2,conventional
501,12/4/2016,Q4,2016,20,0.91,315048.8,93963.93,56502.76,5327.06,conventional
502,12/31/2017,Q4,2017,20,1.04,291922.57,57663.71,111439.26,6018.29,conventional
503,12/24/2017,Q4,2017,20,1.24,234520.01,63831.1,66599.45,6232.61,conventional
504,12/17/2017,Q4,2017,20,1.03,267987.97,62937.38,102137.37,3955.11,conventional
505,12/10/2017,Q4,2017,20,1.03,288441.17,65071.68,94140.95,4760.32,conventional
506,12/3/2017,Q4,2017,20,1.01,315521.0,66925.0,127968.0,4488.0,conventional
507,12/27/2015,Q4,2015,20,1.94,4595.5,1188.98,2391.02,0.0,organic
508,12/20/2015,Q4,2015,20,1.99,4921.37,1672.16,2841.33,0.0,organic
509,12/13/2015,Q4,2015,20,1.89,5606.22,1979.71,3117.37,0.0,organic
510,12/6/2015,Q4,2015,20,1.97,4459.56,2223.41,2159.48,0.0,organic
511,12/25/2016,Q4,2016,20,1.35,9519.43,1090.88,2506.87,0.0,organic
512,12/18/2016,Q4,2016,20,1.42,7232.71,913.95,2218.81,0.0,organic
513,12/11/2016,Q4,2016,20,1.76,6257.58,750.54,2889.92,0.0,organic
514,12/4/2016,Q4,2016,20,2.17,4786.42,937.63,2371.9,0.0,organic
515,12/31/2017,Q4,2017,20,1.55,9413.05,1479.66,1733.93,0.0,organic
516,12/24/2017,Q4,2017,20,1.89,8393.5,1385.31,1425.12,0.0,organic
517,12/17/2017,Q4,2017,20,1.94,7541.05,1104.72,1479.8,0.0,organic
518,12/10/2017,Q4,2017,20,1.68,8602.41,1318.35,1602.11,0.0,organic
519,12/3/2017,Q4,2017,20,1.56,8048.35,1471.55,1226.52,0.0,organic
520,12/27/2015,Q4,2015,21,0.8,2326942.14,976982.58,455203.42,86202.11,conventional
521,12/20/2015,Q4,2015,21,0.85,2149872.45,870581.1,396515.66,96111.9,conventional
522,12/13/2015,Q4,2015,21,0.74,2690296.07,1072331.45,456120.56,67975.05,conventional
523,12/6/2015,Q4,2015,21,0.66,3048290.53,1204232.39,682692.02,64728.33,conventional
524,12/25/2016,Q4,2016,21,0.84,2641775.31,794840.17,669585.49,65359.34,conventional
525,12/18/2016,Q4,2016,21,0.84,2377799.62,767981.95,513487.28,56245.11,conventional
526,12/11/2016,Q4,2016,21,0.75,2793917.73,917098.69,631013.13,59599.98,conventional
527,12/4/2016,Q4,2016,21,0.78,2780629.1,1076282.76,476162.95,53729.91,conventional
528,12/31/2017,Q4,2017,21,0.88,3212261.75,1368619.91,755743.47,75509.63,conventional
529,12/24/2017,Q4,2017,21,1.1,2389829.32,1076720.74,350754.59,78272.26,conventional
530,12/17/2017,Q4,2017,21,0.89,3130916.47,1046466.31,1167417.29,76600.37,conventional
531,12/10/2017,Q4,2017,21,1.07,2404221.58,1024592.52,396712.41,62000.95,conventional
532,12/3/2017,Q4,2017,21,1.01,2615853.0,1177940.0,396804.0,68958.0,conventional
533,12/27/2015,Q4,2015,21,1.21,52474.67,8914.66,15290.56,0.0,organic
534,12/20/2015,Q4,2015,21,1.11,53170.36,7660.24,13978.6,1.56,organic
535,12/13/2015,Q4,2015,21,1.14,51913.12,8067.97,13612.91,0.0,organic
536,12/6/2015,Q4,2015,21,1.23,43059.51,9738.84,11520.76,1.57,organic
537,12/25/2016,Q4,2016,21,1.17,81458.1,11324.9,25698.37,0.0,organic
538,12/18/2016,Q4,2016,21,1.29,75362.42,8328.2,30745.08,101.67,organic
539,12/11/2016,Q4,2016,21,1.31,77692.93,8725.85,29110.77,45.38,organic
540,12/4/2016,Q4,2016,21,1.52,68500.56,9917.23,25081.27,10.96,organic
541,12/31/2017,Q4,2017,21,1.74,78872.75,15369.81,20722.83,0.0,organic
542,12/24/2017,Q4,2017,21,1.8,69804.27,8580.98,24465.55,0.0,organic
543,12/17/2017,Q4,2017,21,1.7,64716.36,9069.25,24736.13,0.0,organic
544,12/10/2017,Q4,2017,21,1.78,69862.39,15944.09,19669.57,0.0,organic
545,12/3/2017,Q4,2017,21,1.77,71010.03,7976.44,23155.32,0.0,organic
546,12/27/2015,Q4,2015,22,1.04,61654.94,1377.63,37760.21,3204.01,conventional
547,12/20/2015,Q4,2015,22,1.05,56443.43,1703.96,30942.26,2554.61,conventional
548,12/13/2015,Q4,2015,22,0.91,76543.82,1830.69,47375.43,1613.63,conventional
549,12/6/2015,Q4,2015,22,0.83,103277.35,2186.88,65644.34,4604.01,conventional
550,12/25/2016,Q4,2016,22,1.01,81833.86,1337.84,35234.67,179.74,conventional
551,12/18/2016,Q4,2016,22,1.1,67720.14,1247.68,33646.11,433.53,conventional
552,12/11/2016,Q4,2016,22,0.79,105228.6,1367.94,44377.9,142.37,conventional
553,12/4/2016,Q4,2016,22,0.83,127200.91,1234.09,60677.07,664.79,conventional
554,12/31/2017,Q4,2017,22,0.87,117941.49,26048.65,34289.02,270.75,conventional
555,12/24/2017,Q4,2017,22,1.18,80024.09,6596.13,28324.6,217.35,conventional
556,12/17/2017,Q4,2017,22,1.07,80191.11,6894.24,28129.43,326.83,conventional
557,12/10/2017,Q4,2017,22,1.01,100072.52,6065.04,37048.51,147.89,conventional
558,12/3/2017,Q4,2017,22,1.11,108947.0,2489.0,52286.0,530.0,conventional
559,12/27/2015,Q4,2015,22,1.82,862.59,9.98,690.02,0.0,organic
560,12/20/2015,Q4,2015,22,1.8,924.46,33.57,833.02,0.0,organic
561,12/13/2015,Q4,2015,22,1.52,1111.9,28.91,798.1,0.0,organic
562,12/6/2015,Q4,2015,22,1.19,1391.25,15.13,868.57,0.0,organic
563,12/25/2016,Q4,2016,22,1.53,1619.79,16.42,910.47,0.0,organic
564,12/18/2016,Q4,2016,22,1.23,2237.49,2.53,928.65,0.0,organic
565,12/11/2016,Q4,2016,22,1.16,1887.69,0.0,710.07,0.0,organic
566,12/4/2016,Q4,2016,22,1.28,2391.74,4.0,997.83,0.0,organic
567,12/31/2017,Q4,2017,22,1.16,5828.21,1.27,755.49,0.0,organic
568,12/24/2017,Q4,2017,22,1.58,3976.73,0.0,977.13,0.0,organic
569,12/17/2017,Q4,2017,22,1.57,3861.18,1.0,851.14,0.0,organic
570,12/10/2017,Q4,2017,22,1.54,2491.03,0.0,723.86,0.0,organic
571,12/3/2017,Q4,2017,22,1.59,2597.34,0.0,941.51,0.0,organic
572,12/27/2015,Q4,2015,23,0.99,545064.74,387953.32,44652.25,54.44,conventional
573,12/20/2015,Q4,2015,23,1.21,350533.71,238269.18,32386.55,92.33,conventional
574,12/13/2015,Q4,2015,23,0.97,529317.46,387065.94,49363.2,85.47,conventional
575,12/6/2015,Q4,2015,23,1.25,340513.61,247061.97,34861.19,83.27,conventional
576,12/25/2016,Q4,2016,23,0.97,648358.72,257456.07,148591.65,827.53,conventional
577,12/18/2016,Q4,2016,23,0.97,662655.37,237194.3,158602.19,3459.99,conventional
578,12/11/2016,Q4,2016,23,1.39,446139.65,177620.99,97259.69,159.53,conventional
579,12/4/2016,Q4,2016,23,0.98,728191.35,267955.8,173005.48,50.7,conventional
580,12/31/2017,Q4,2017,23,1.17,728998.69,499352.88,74265.81,3057.2,conventional
581,12/24/2017,Q4,2017,23,1.45,506569.1,336796.77,44094.52,4987.95,conventional
582,12/17/2017,Q4,2017,23,1.01,660737.83,449484.96,63179.34,5749.55,conventional
583,12/10/2017,Q4,2017,23,1.03,713866.0,484033.33,71985.61,6988.61,conventional
584,12/3/2017,Q4,2017,23,1.35,550215.0,358080.0,50526.0,9947.0,conventional
585,12/27/2015,Q4,2015,23,1.57,1155.71,120.88,18.16,0.0,organic
586,12/20/2015,Q4,2015,23,1.5,1563.02,34.6,1.3,0.0,organic
587,12/13/2015,Q4,2015,23,1.5,1366.32,8.91,11.73,0.0,organic
588,12/6/2015,Q4,2015,23,1.49,1054.07,2.3,1.3,0.0,organic
589,12/25/2016,Q4,2016,23,1.17,3329.28,18.38,24.23,0.0,organic
590,12/18/2016,Q4,2016,23,1.17,4166.56,3.7,16.19,0.0,organic
591,12/11/2016,Q4,2016,23,1.37,3471.8,13.41,28.39,0.0,organic
592,12/4/2016,Q4,2016,23,1.52,4028.26,2.0,16.26,0.0,organic
593,12/31/2017,Q4,2017,23,1.48,6518.64,24.84,333.44,0.0,organic
594,12/24/2017,Q4,2017,23,1.59,8462.86,88.73,720.93,0.0,organic
595,12/17/2017,Q4,2017,23,1.59,8486.81,232.71,636.22,0.0,organic
596,12/10/2017,Q4,2017,23,1.48,5325.8,31.72,265.21,0.0,organic
597,12/3/2017,Q4,2017,23,1.58,5302.15,50.56,397.82,0.0,organic
598,12/27/2015,Q4,2015,24,0.96,123669.89,79508.7,8706.29,4748.08,conventional
599,12/20/2015,Q4,2015,24,0.99,127373.56,87309.07,7415.81,4356.81,conventional
600,12/13/2015,Q4,2015,24,0.91,153425.94,103097.4,11175.45,6145.91,conventional
601,12/6/2015,Q4,2015,24,1.0,130989.23,88033.66,9655.78,5447.67,conventional
602,12/25/2016,Q4,2016,24,0.93,166486.05,63236.61,18070.01,66.44,conventional
603,12/18/2016,Q4,2016,24,0.92,158024.16,66411.85,16272.07,104.08,conventional
604,12/11/2016,Q4,2016,24,0.9,193711.04,84856.17,12359.04,158.44,conventional
605,12/4/2016,Q4,2016,24,0.96,189526.37,82751.98,20042.35,853.8,conventional
606,12/31/2017,Q4,2017,24,0.81,258729.83,159028.54,10137.8,177.54,conventional
607,12/24/2017,Q4,2017,24,1.04,182002.85,96258.83,6816.8,201.49,conventional
608,12/17/2017,Q4,2017,24,0.91,197844.12,97643.53,7363.32,224.12,conventional
609,12/10/2017,Q4,2017,24,0.9,239587.94,123093.48,7029.89,199.82,conventional
610,12/3/2017,Q4,2017,24,1.01,229337.0,123038.0,8062.0,175.0,conventional
611,12/27/2015,Q4,2015,24,1.62,3895.76,501.13,2284.69,0.0,organic
612,12/20/2015,Q4,2015,24,1.66,3764.64,479.91,2713.01,0.0,organic
613,12/13/2015,Q4,2015,24,1.53,4594.71,592.64,2602.48,0.0,organic
614,12/6/2015,Q4,2015,24,1.49,4204.87,394.56,2569.3,0.0,organic
615,12/25/2016,Q4,2016,24,1.5,3223.64,173.43,2567.94,0.0,organic
616,12/18/2016,Q4,2016,24,1.05,4534.36,209.22,2077.44,0.0,organic
617,12/11/2016,Q4,2016,24,1.02,5039.91,224.05,2060.34,0.0,organic
618,12/4/2016,Q4,2016,24,0.83,8502.78,242.52,2547.81,0.0,organic
619,12/31/2017,Q4,2017,24,1.52,7098.52,51.97,1535.55,0.0,organic
620,12/24/2017,Q4,2017,24,1.56,7151.34,70.46,2170.79,0.0,organic
621,12/17/2017,Q4,2017,24,1.62,6706.15,41.87,1898.54,0.0,organic
622,12/10/2017,Q4,2017,24,1.59,5477.32,19.21,1730.07,0.0,organic
623,12/3/2017,Q4,2017,24,1.59,4984.55,49.22,1937.45,0.0,organic
624,12/27/2015,Q4,2015,25,0.91,187664.29,105570.93,18655.62,284.7,conventional
